timestamp,table_name,row_id,error,row_data
2025-12-23T09:08:02.715090,project_member,762aa201-3e26-4f02-a66c-8a6a2da53546,Failed to insert row 762aa201-3e26-4f02-a66c-8a6a2da53546 into target,"{""project_id"": ""762aa201-3e26-4f02-a66c-8a6a2da53546"", ""user_id"": ""4676b654-c666-4b6a-b4a7-bcf58a5d6888"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:08:02.744754,project_member,fb8f48bf-a376-42e4-a249-0457f044a75a,Failed to insert row fb8f48bf-a376-42e4-a249-0457f044a75a into source,"{""project_id"": ""fb8f48bf-a376-42e4-a249-0457f044a75a"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:08:02.760845,project_member,807e42b7-6b3a-475b-a210-1bc5f2012bff,Failed to insert row 807e42b7-6b3a-475b-a210-1bc5f2012bff into source,"{""project_id"": ""807e42b7-6b3a-475b-a210-1bc5f2012bff"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:08:02.778095,project_member,71bd8187-54ab-43ee-81df-a8bbf289d271,Failed to insert row 71bd8187-54ab-43ee-81df-a8bbf289d271 into source,"{""project_id"": ""71bd8187-54ab-43ee-81df-a8bbf289d271"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:12:31.492543,project_member,762aa201-3e26-4f02-a66c-8a6a2da53546,Failed to insert row 762aa201-3e26-4f02-a66c-8a6a2da53546 into target,"{""project_id"": ""762aa201-3e26-4f02-a66c-8a6a2da53546"", ""user_id"": ""4676b654-c666-4b6a-b4a7-bcf58a5d6888"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:12:31.531757,project_member,fb8f48bf-a376-42e4-a249-0457f044a75a,Failed to insert row fb8f48bf-a376-42e4-a249-0457f044a75a into source,"{""project_id"": ""fb8f48bf-a376-42e4-a249-0457f044a75a"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:12:31.548718,project_member,807e42b7-6b3a-475b-a210-1bc5f2012bff,Failed to insert row 807e42b7-6b3a-475b-a210-1bc5f2012bff into source,"{""project_id"": ""807e42b7-6b3a-475b-a210-1bc5f2012bff"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:12:31.565059,project_member,71bd8187-54ab-43ee-81df-a8bbf289d271,Failed to insert row 71bd8187-54ab-43ee-81df-a8bbf289d271 into source,"{""project_id"": ""71bd8187-54ab-43ee-81df-a8bbf289d271"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:18:05.709073,project_member,762aa201-3e26-4f02-a66c-8a6a2da53546,Failed to insert row 762aa201-3e26-4f02-a66c-8a6a2da53546 into target,"{""project_id"": ""762aa201-3e26-4f02-a66c-8a6a2da53546"", ""user_id"": ""4676b654-c666-4b6a-b4a7-bcf58a5d6888"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:18:05.733246,project_member,fb8f48bf-a376-42e4-a249-0457f044a75a,Failed to insert row fb8f48bf-a376-42e4-a249-0457f044a75a into source,"{""project_id"": ""fb8f48bf-a376-42e4-a249-0457f044a75a"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:18:05.750326,project_member,807e42b7-6b3a-475b-a210-1bc5f2012bff,Failed to insert row 807e42b7-6b3a-475b-a210-1bc5f2012bff into source,"{""project_id"": ""807e42b7-6b3a-475b-a210-1bc5f2012bff"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
2025-12-23T09:18:05.781256,project_member,71bd8187-54ab-43ee-81df-a8bbf289d271,Failed to insert row 71bd8187-54ab-43ee-81df-a8bbf289d271 into source,"{""project_id"": ""71bd8187-54ab-43ee-81df-a8bbf289d271"", ""user_id"": ""05cf2b81-2d73-464b-97af-36e317163ced"", ""role_id"": ""00000000-0000-0000-0000-000000000001"", ""role"": ""OWNER""}"
